$DateFormat=mm/dd/yyyy,
3/31/1996,220
4/1/1996,209
4/2/1996,212
4/3/1996,220
4/4/1996,229
4/5/1996,228
4/6/1996,219
4/7/1996,225
4/8/1996,229
4/9/1996,242
4/10/1996,262
4/11/1996,366
4/12/1996,345
4/13/1996,310
4/14/1996,306
4/15/1996,289
4/16/1996,302
4/17/1996,316
4/18/1996,398
4/19/1996,540
4/20/1996,562
4/21/1996,568
4/22/1996,572
4/23/1996,575
4/24/1996,582
4/25/1996,554
4/26/1996,514
4/27/1996,392
4/28/1996,398
4/29/1996,378
4/30/1996,384
5/1/1996,378
5/2/1996,401
5/3/1996,509
5/4/1996,585
5/5/1996,605
5/6/1996,645
5/7/1996,755
5/8/1996,870
5/9/1996,888
5/10/1996,796
5/11/1996,725
5/12/1996,751
5/13/1996,796
5/14/1996,808
5/15/1996,813
5/16/1996,846
5/17/1996,900
5/18/1996,752
5/19/1996,783
5/20/1996,896
5/21/1996,841
5/22/1996,957
5/23/1996,1060
5/24/1996,1030
5/25/1996,1080
5/26/1996,1110
5/27/1996,876
5/28/1996,854
5/29/1996,832
5/30/1996,832
5/31/1996,795
6/1/1996,781
6/2/1996,870
6/3/1996,885
6/4/1996,888
6/5/1996,859
6/6/1996,891
6/7/1996,837
6/8/1996,890
6/9/1996,881
6/10/1996,843
6/11/1996,976
6/12/1996,1090
6/13/1996,961
6/14/1996,968
6/15/1996,922
6/16/1996,1040
6/17/1996,1030
6/18/1996,1140
6/19/1996,1090
6/20/1996,978
6/21/1996,936
6/22/1996,990
6/23/1996,984
6/24/1996,900
6/25/1996,882
6/26/1996,846
6/27/1996,834
6/28/1996,800
6/29/1996,772
6/30/1996,758
7/1/1996,694
7/2/1996,787
7/3/1996,684
7/4/1996,690
7/5/1996,724
7/6/1996,733
7/7/1996,752
7/8/1996,739
7/9/1996,746
7/10/1996,780
7/11/1996,725
7/12/1996,906
7/13/1996,779
7/14/1996,685
7/15/1996,645
7/16/1996,625
7/17/1996,690
7/18/1996,864
7/19/1996,900
7/20/1996,854
7/21/1996,776
7/22/1996,766
7/23/1996,674
7/24/1996,751
7/25/1996,756
7/26/1996,617
7/27/1996,616
7/28/1996,663
7/29/1996,705
7/30/1996,700
7/31/1996,675
8/1/1996,655
8/2/1996,635
8/3/1996,600
8/4/1996,514
8/5/1996,478
8/6/1996,488
8/7/1996,532
8/8/1996,710
8/9/1996,722
8/10/1996,716
8/11/1996,705
8/12/1996,683
8/13/1996,590
8/14/1996,594
8/15/1996,727
8/16/1996,733
8/17/1996,708
8/18/1996,637
8/19/1996,632
8/20/1996,567
8/21/1996,564
8/22/1996,565
8/23/1996,640
8/24/1996,414
8/25/1996,539
8/26/1996,754
8/27/1996,736
8/28/1996,411
8/29/1996,385
8/30/1996,481
8/31/1996,481
9/1/1996,555
9/2/1996,699
9/3/1996,817
9/4/1996,833
9/5/1996,947
9/6/1996,721
9/7/1996,565
9/8/1996,309
9/9/1996,568
9/10/1996,884
9/11/1996,795
9/12/1996,498
9/13/1996,239
9/14/1996,282
9/15/1996,339
9/16/1996,657
9/17/1996,253
9/18/1996,214
9/19/1996,214
9/20/1996,321
9/21/1996,382
9/22/1996,326
9/23/1996,333
9/24/1996,405
9/25/1996,485
9/26/1996,495
9/27/1996,565
9/28/1996,565
9/29/1996,568
9/30/1996,539
10/1/1996,442
10/2/1996,627
10/3/1996,642
10/4/1996,315
10/5/1996,387
10/6/1996,389
10/7/1996,392
10/8/1996,327
10/9/1996,294
10/10/1996,290
10/11/1996,360
10/12/1996,412
10/13/1996,488
10/14/1996,497
10/15/1996,525
10/16/1996,442
10/17/1996,327
10/18/1996,225
10/19/1996,176
10/20/1996,156
10/21/1996,156
10/22/1996,200
10/23/1996,364
10/24/1996,362
10/25/1996,331
10/26/1996,410
10/27/1996,226
10/28/1996,163
10/29/1996,155
10/30/1996,175
10/31/1996,194
11/1/1996,199
11/2/1996,229
11/3/1996,203
11/4/1996,200
11/5/1996,175
11/6/1996,217
11/7/1996,205
11/8/1996,226
11/9/1996,271
11/10/1996,269
11/11/1996,264
11/12/1996,250
11/13/1996,243
11/14/1996,242
11/15/1996,231
11/16/1996,245
11/17/1996,225
11/18/1996,253
11/19/1996,259
11/20/1996,235
11/21/1996,172
11/22/1996,140
11/23/1996,140
11/24/1996,209
11/25/1996,220
11/26/1996,199
11/27/1996,196
11/28/1996,186
11/29/1996,198
11/30/1996,206
12/1/1996,196
12/2/1996,203
12/3/1996,217
12/4/1996,258
12/5/1996,268
12/6/1996,260
12/7/1996,244
12/8/1996,248
12/9/1996,250
12/10/1996,252
12/11/1996,250
12/12/1996,251
12/13/1996,249
12/14/1996,246
12/15/1996,233
12/16/1996,245
12/17/1996,197
12/18/1996,202
12/19/1996,238
12/20/1996,280
12/21/1996,292
12/22/1996,287
12/23/1996,269
12/24/1996,270
12/25/1996,279
12/26/1996,289
12/27/1996,293
12/28/1996,273
12/29/1996,270
12/30/1996,271
12/31/1996,270
1/1/1997,252
1/2/1997,253
1/3/1997,255
1/4/1997,249
1/5/1997,230
1/6/1997,226
1/7/1997,232
1/8/1997,277
1/9/1997,256
1/10/1997,256
1/11/1997,228
1/12/1997,223
1/13/1997,287
1/14/1997,267
1/15/1997,270
1/16/1997,252
1/17/1997,264
1/18/1997,281
1/19/1997,281
1/20/1997,278
1/21/1997,261
1/22/1997,244
1/23/1997,252
1/24/1997,232
1/25/1997,252
1/26/1997,255
1/27/1997,251
1/28/1997,251
1/29/1997,253
1/30/1997,249
1/31/1997,253
2/1/1997,255
2/2/1997,250
2/3/1997,248
2/4/1997,241
2/5/1997,248
2/6/1997,248
2/7/1997,225
2/8/1997,225
2/9/1997,226
2/10/1997,223
2/11/1997,226
2/12/1997,225
2/13/1997,228
2/14/1997,221
2/15/1997,225
2/16/1997,225
2/17/1997,192
2/18/1997,172
2/19/1997,184
2/20/1997,228
2/21/1997,297
2/22/1997,233
2/23/1997,232
2/24/1997,229
2/25/1997,214
2/26/1997,242
2/27/1997,224
2/28/1997,229
3/1/1997,233
3/2/1997,230
3/3/1997,236
3/4/1997,232
3/5/1997,223
3/6/1997,230
3/7/1997,254
3/8/1997,252
3/9/1997,250
3/10/1997,250
3/11/1997,254
3/12/1997,263
3/13/1997,261
3/14/1997,239
3/15/1997,234
3/16/1997,236
3/17/1997,245
3/18/1997,244
3/19/1997,243
3/20/1997,276
3/21/1997,297
3/22/1997,259
3/23/1997,263
3/24/1997,272
3/25/1997,261
3/26/1997,255
3/27/1997,261
3/28/1997,262
3/29/1997,265
3/30/1997,254
3/31/1997,253
4/1/1997,259
4/2/1997,268
4/3/1997,253
4/4/1997,310
4/5/1997,375
4/6/1997,340
4/7/1997,337
4/8/1997,344
4/9/1997,365
4/10/1997,446
4/11/1997,359
4/12/1997,344
4/13/1997,353
4/14/1997,363
4/15/1997,439
4/16/1997,445
4/17/1997,464
4/18/1997,489
4/19/1997,607
4/20/1997,636
4/21/1997,656
4/22/1997,593
4/23/1997,470
4/24/1997,575
4/25/1997,566
4/26/1997,510
4/27/1997,484
4/28/1997,433
4/29/1997,537
4/30/1997,554
5/1/1997,513
5/2/1997,314
5/3/1997,291
5/4/1997,284
5/5/1997,308
5/6/1997,480
5/7/1997,520
5/8/1997,538
5/9/1997,544
5/10/1997,491
5/11/1997,523
5/12/1997,537
5/13/1997,525
5/14/1997,556
5/15/1997,559
5/16/1997,633
5/17/1997,788
5/18/1997,870
5/19/1997,852
5/20/1997,866
5/21/1997,772
5/22/1997,859
5/23/1997,734
5/24/1997,744
5/25/1997,703
5/26/1997,676
5/27/1997,624
5/28/1997,597
5/29/1997,656
5/30/1997,749
5/31/1997,767
6/1/1997,896
6/2/1997,973
6/3/1997,978
6/4/1997,1000
6/5/1997,1050
6/6/1997,1060
6/7/1997,1530
6/8/1997,1350
6/9/1997,1310
6/10/1997,1230
6/11/1997,1170
6/12/1997,1140
6/13/1997,1150
6/14/1997,1160
6/15/1997,1130
6/16/1997,1130
6/17/1997,1270
6/18/1997,1240
6/19/1997,1240
6/20/1997,1230
6/21/1997,1150
6/22/1997,1160
6/23/1997,1160
6/24/1997,1210
6/25/1997,1250
6/26/1997,1200
6/27/1997,1180
6/28/1997,1160
6/29/1997,1150
6/30/1997,1100
7/1/1997,1050
7/2/1997,992
7/3/1997,934
7/4/1997,898
7/5/1997,894
7/6/1997,860
7/7/1997,822
7/8/1997,811
7/9/1997,799
7/10/1997,798
7/11/1997,869
7/12/1997,924
7/13/1997,944
7/14/1997,954
7/15/1997,1040
7/16/1997,1040
7/17/1997,990
7/18/1997,1040
7/19/1997,1060
7/20/1997,1060
7/21/1997,1060
7/22/1997,1090
7/23/1997,1070
7/24/1997,1000
7/25/1997,1110
7/26/1997,1090
7/27/1997,1090
7/28/1997,1160
7/29/1997,973
7/30/1997,729
7/31/1997,781
8/1/1997,768
8/2/1997,732
8/3/1997,687
8/4/1997,692
8/5/1997,825
8/6/1997,891
8/7/1997,882
8/8/1997,832
8/9/1997,788
8/10/1997,898
8/11/1997,874
8/12/1997,828
8/13/1997,801
8/14/1997,734
8/15/1997,675
8/16/1997,652
8/17/1997,696
8/18/1997,661
8/19/1997,558
8/20/1997,539
8/21/1997,534
8/22/1997,523
8/23/1997,538
8/24/1997,567
8/25/1997,612
8/26/1997,723
8/27/1997,650
8/28/1997,536
8/29/1997,527
8/30/1997,552
8/31/1997,680
9/1/1997,582
9/2/1997,595
9/3/1997,426
9/4/1997,524
9/5/1997,607
9/6/1997,560
9/7/1997,539
9/8/1997,521
9/9/1997,524
9/10/1997,552
9/11/1997,542
9/12/1997,548
9/13/1997,536
9/14/1997,527
9/15/1997,513
9/16/1997,455
9/17/1997,552
9/18/1997,630
9/19/1997,647
9/20/1997,588
9/21/1997,586
9/22/1997,529
9/23/1997,505
9/24/1997,444
9/25/1997,375
9/26/1997,381
9/27/1997,423
9/28/1997,466
9/29/1997,472
9/30/1997,512
10/1/1997,540
10/2/1997,695
10/3/1997,784
10/4/1997,833
10/5/1997,827
10/6/1997,825
10/7/1997,801
10/8/1997,758
10/9/1997,631
10/10/1997,560
10/11/1997,527
10/12/1997,540
10/13/1997,480
10/14/1997,478
10/15/1997,426
10/16/1997,341
10/17/1997,329
10/18/1997,326
10/19/1997,322
10/20/1997,324
10/21/1997,328
10/22/1997,326
10/23/1997,316
10/24/1997,312
10/25/1997,312
10/26/1997,274
10/27/1997,321
10/28/1997,295
10/29/1997,288
10/30/1997,284
10/31/1997,258
11/1/1997,261
11/2/1997,245
11/3/1997,231
11/4/1997,210
11/5/1997,202
11/6/1997,198
11/7/1997,234
11/8/1997,233
11/9/1997,223
11/10/1997,214
11/11/1997,204
11/12/1997,202
11/13/1997,229
11/14/1997,229
11/15/1997,196
11/16/1997,174
11/17/1997,198
11/18/1997,243
11/19/1997,243
11/20/1997,279
11/21/1997,262
11/22/1997,247
11/23/1997,238
11/24/1997,258
11/25/1997,259
11/26/1997,267
11/27/1997,310
11/28/1997,317
11/29/1997,291
11/30/1997,283
12/1/1997,307
12/2/1997,308
12/3/1997,292
12/4/1997,269
12/5/1997,268
12/6/1997,271
12/7/1997,288
12/8/1997,300
12/9/1997,306
12/10/1997,294
12/11/1997,251
12/12/1997,215
12/13/1997,240
12/14/1997,284
12/15/1997,321
12/16/1997,264
12/17/1997,248
12/18/1997,253
12/19/1997,243
12/20/1997,238
12/21/1997,228
12/22/1997,232
12/23/1997,225
12/24/1997,230
12/25/1997,236
12/26/1997,233
12/27/1997,250
12/28/1997,262
12/29/1997,257
12/30/1997,232
12/31/1997,232
1/1/1998,233
1/2/1998,234
1/3/1998,234
1/4/1998,228
1/5/1998,226
1/6/1998,231
1/7/1998,210
1/8/1998,246
1/9/1998,273
1/10/1998,350
1/11/1998,339
1/12/1998,272
1/13/1998,261
1/14/1998,259
1/15/1998,257
1/16/1998,243
1/17/1998,213
1/18/1998,213
1/19/1998,196
1/20/1998,198
1/21/1998,198
1/22/1998,205
1/23/1998,222
1/24/1998,243
1/25/1998,251
1/26/1998,248
1/27/1998,246
1/28/1998,246
1/29/1998,240
1/30/1998,224
1/31/1998,225
2/1/1998,222
2/2/1998,219
2/3/1998,221
2/4/1998,230
2/5/1998,249
2/6/1998,247
2/7/1998,247
2/8/1998,246
2/9/1998,248
2/10/1998,243
2/11/1998,235
2/12/1998,237
2/13/1998,239
2/14/1998,246
2/15/1998,243
2/16/1998,251
2/17/1998,247
2/18/1998,252
2/19/1998,246
2/20/1998,238
2/21/1998,243
2/22/1998,250
2/23/1998,248
2/24/1998,224
2/25/1998,224
2/26/1998,203
2/27/1998,197
2/28/1998,196
3/1/1998,197
3/2/1998,206
3/3/1998,222
3/4/1998,220
3/5/1998,223
3/6/1998,237
3/7/1998,242
3/8/1998,228
3/9/1998,234
3/10/1998,249
3/11/1998,262
3/12/1998,255
3/13/1998,262
3/14/1998,269
3/15/1998,275
3/16/1998,282
3/17/1998,282
3/18/1998,297
3/19/1998,270
3/20/1998,282
3/21/1998,288
3/22/1998,299
3/23/1998,310
3/24/1998,310
3/25/1998,311
3/26/1998,342
3/27/1998,360
3/28/1998,344
3/29/1998,322
3/30/1998,302
3/31/1998,286
4/1/1998,275
4/2/1998,299
4/3/1998,280
4/4/1998,309
4/5/1998,322
4/6/1998,332
4/7/1998,369
4/8/1998,426
4/9/1998,445
4/10/1998,433
4/11/1998,425
4/12/1998,457
4/13/1998,466
4/14/1998,433
4/15/1998,421
4/16/1998,395
4/17/1998,359
4/18/1998,373
4/19/1998,349
4/20/1998,371
4/21/1998,367
4/22/1998,389
4/23/1998,433
4/24/1998,488
4/25/1998,570
4/26/1998,623
4/27/1998,560
4/28/1998,606
4/29/1998,610
4/30/1998,613
5/1/1998,629
5/2/1998,630
5/3/1998,652
5/4/1998,688
5/5/1998,778
5/6/1998,789
5/7/1998,824
5/8/1998,793
5/9/1998,851
5/10/1998,926
5/11/1998,962
5/12/1998,995
5/13/1998,989
5/14/1998,1050
5/15/1998,1060
5/16/1998,979
5/17/1998,964
5/18/1998,950
5/19/1998,922
5/20/1998,950
5/21/1998,1010
5/22/1998,1040
5/23/1998,1010
5/24/1998,1010
5/25/1998,1010
5/26/1998,1030
5/27/1998,1050
5/28/1998,1090
5/29/1998,1080
5/30/1998,1070
5/31/1998,1040
6/1/1998,1030
6/2/1998,1050
6/3/1998,1060
6/4/1998,1050
6/5/1998,1020
6/6/1998,1000
6/7/1998,967
6/8/1998,913
6/9/1998,861
6/10/1998,810
6/11/1998,758
6/12/1998,741
6/13/1998,849
6/14/1998,830
6/15/1998,858
6/16/1998,771
6/17/1998,691
6/18/1998,678
6/19/1998,710
6/20/1998,709
6/21/1998,709
6/22/1998,723
6/23/1998,712
6/24/1998,769
6/25/1998,849
6/26/1998,817
6/27/1998,942
6/28/1998,874
6/29/1998,982
6/30/1998,1300
7/1/1998,1400
7/2/1998,1270
7/3/1998,1060
7/4/1998,970
7/5/1998,1000
7/6/1998,981
7/7/1998,1040
7/8/1998,1150
7/9/1998,1280
7/10/1998,1410
7/11/1998,1460
7/12/1998,1230
7/13/1998,1160
7/14/1998,1340
7/15/1998,1510
7/16/1998,1420
7/17/1998,1300
7/18/1998,1190
7/19/1998,1110
7/20/1998,1050
7/21/1998,1030
7/22/1998,1060
7/23/1998,1120
7/24/1998,867
7/25/1998,736
7/26/1998,980
7/27/1998,876
7/28/1998,801
7/29/1998,858
7/30/1998,862
7/31/1998,1000
8/1/1998,884
8/2/1998,911
8/3/1998,834
8/4/1998,868
8/5/1998,895
8/6/1998,807
8/7/1998,733
8/8/1998,693
8/9/1998,683
8/10/1998,716
8/11/1998,711
8/12/1998,668
8/13/1998,681
8/14/1998,708
8/15/1998,727
8/16/1998,680
8/17/1998,682
8/18/1998,694
8/19/1998,678
8/20/1998,687
8/21/1998,706
8/22/1998,694
8/23/1998,668
8/24/1998,699
8/25/1998,782
8/26/1998,837
8/27/1998,877
8/28/1998,881
8/29/1998,954
8/30/1998,933
8/31/1998,920
9/1/1998,960
9/2/1998,759
9/3/1998,623
9/4/1998,645
9/5/1998,788
9/6/1998,859
9/7/1998,815
9/8/1998,753
9/9/1998,705
9/10/1998,621
9/11/1998,707
9/12/1998,880
9/13/1998,904
9/14/1998,841
9/15/1998,681
9/16/1998,577
9/17/1998,589
9/18/1998,614
9/19/1998,684
9/20/1998,672
9/21/1998,660
9/22/1998,573
9/23/1998,502
9/24/1998,502
9/25/1998,489
9/26/1998,481
9/27/1998,480
9/28/1998,514
9/29/1998,608
9/30/1998,612
10/1/1998,600
10/2/1998,547
10/3/1998,422
10/4/1998,417
10/5/1998,408
10/6/1998,369
10/7/1998,334
10/8/1998,334
10/9/1998,344
10/10/1998,409
10/11/1998,405
10/12/1998,400
10/13/1998,403
10/14/1998,429
10/15/1998,496
10/16/1998,494
10/17/1998,492
10/18/1998,488
10/19/1998,469
10/20/1998,426
10/21/1998,425
10/22/1998,422
10/23/1998,407
10/24/1998,357
10/25/1998,364
10/26/1998,353
10/27/1998,291
10/28/1998,316
10/29/1998,295
10/30/1998,245
10/31/1998,244
11/1/1998,256
11/2/1998,252
11/3/1998,202
11/4/1998,183
11/5/1998,168
11/6/1998,173
11/7/1998,187
11/8/1998,182
11/9/1998,184
11/10/1998,189
11/11/1998,178
11/12/1998,225
11/13/1998,278
11/14/1998,285
11/15/1998,279
11/16/1998,275
11/17/1998,263
11/18/1998,243
11/19/1998,230
11/20/1998,190
11/21/1998,202
11/22/1998,221
11/23/1998,213
11/24/1998,211
11/25/1998,233
11/26/1998,234
11/27/1998,234
11/28/1998,232
11/29/1998,234
11/30/1998,231
12/1/1998,228
12/2/1998,227
12/3/1998,227
12/4/1998,225
12/5/1998,222
12/6/1998,211
12/7/1998,181
12/8/1998,169
12/9/1998,215
12/10/1998,246
12/11/1998,245
12/12/1998,250
12/13/1998,250
12/14/1998,253
12/15/1998,257
12/16/1998,267
12/17/1998,330
12/18/1998,336
12/19/1998,324
12/20/1998,333
12/21/1998,278
12/22/1998,260
12/23/1998,287
12/24/1998,301
12/25/1998,327
12/26/1998,323
12/27/1998,308
12/28/1998,296
12/29/1998,246
12/30/1998,246
12/31/1998,248
1/1/1999,248
1/2/1999,244
1/3/1999,246
1/4/1999,234
1/5/1999,205
1/6/1999,194
1/7/1999,196
1/8/1999,211
1/9/1999,248
1/10/1999,246
1/11/1999,248
1/12/1999,254
1/13/1999,262
1/14/1999,274
1/15/1999,276
1/16/1999,262
1/17/1999,262
1/18/1999,262
1/19/1999,271
1/20/1999,274
1/21/1999,271
1/22/1999,271
1/23/1999,248
1/24/1999,262
1/25/1999,265
1/26/1999,258
1/27/1999,228
1/28/1999,219
1/29/1999,220
1/30/1999,239
1/31/1999,253
2/1/1999,249
2/2/1999,255
2/3/1999,248
2/4/1999,246
2/5/1999,284
2/6/1999,281
2/7/1999,288
2/8/1999,287
2/9/1999,289
2/10/1999,277
2/11/1999,259
2/12/1999,240
2/13/1999,268
2/14/1999,252
2/15/1999,248
2/16/1999,249
2/17/1999,263
2/18/1999,255
2/19/1999,256
2/20/1999,265
2/21/1999,266
2/22/1999,274
2/23/1999,267
2/24/1999,321
2/25/1999,340
2/26/1999,336
2/27/1999,325
2/28/1999,323
3/1/1999,330
3/2/1999,329
3/3/1999,325
3/4/1999,332
3/5/1999,333
3/6/1999,328
3/7/1999,326
3/8/1999,331
3/9/1999,301
3/10/1999,222
3/11/1999,248
3/12/1999,303
3/13/1999,288
3/14/1999,291
3/15/1999,294
3/16/1999,293
3/17/1999,294
3/18/1999,295
3/19/1999,299
3/20/1999,320
3/21/1999,322
3/22/1999,334
3/23/1999,396
3/24/1999,398
3/25/1999,399
3/26/1999,400
3/27/1999,394
3/28/1999,387
3/29/1999,381
3/30/1999,382
3/31/1999,371
4/1/1999,377
4/2/1999,379
4/3/1999,402
4/4/1999,397
4/5/1999,407
4/6/1999,402
4/7/1999,414
4/8/1999,427
4/9/1999,466
4/10/1999,462
4/11/1999,466
4/12/1999,476
4/13/1999,498
4/14/1999,561
4/15/1999,465
4/16/1999,357
4/17/1999,352
4/18/1999,363
4/19/1999,365
4/20/1999,390
4/21/1999,412
4/22/1999,476
4/23/1999,377
4/24/1999,323
4/25/1999,350
4/26/1999,272
4/27/1999,240
4/28/1999,258
4/29/1999,448
4/30/1999,587
5/1/1999,595
5/2/1999,571
5/3/1999,576
5/4/1999,568
5/5/1999,519
5/6/1999,474
5/7/1999,449
5/8/1999,448
5/9/1999,490
5/10/1999,525
5/11/1999,485
5/12/1999,459
5/13/1999,457
5/14/1999,503
5/15/1999,595
5/16/1999,609
5/17/1999,572
5/18/1999,461
5/19/1999,470
5/20/1999,585
5/21/1999,613
5/22/1999,634
5/23/1999,682
5/24/1999,765
5/25/1999,1310
5/26/1999,1370
5/27/1999,1540
5/28/1999,1820
5/29/1999,2020
5/30/1999,2010
5/31/1999,1970
6/1/1999,1870
6/2/1999,1790
6/3/1999,1730
6/4/1999,1690
6/5/1999,1610
6/6/1999,1430
6/7/1999,1370
6/8/1999,1340
6/9/1999,1230
6/10/1999,1200
6/11/1999,1250
6/12/1999,1330
6/13/1999,1480
6/14/1999,1570
6/15/1999,1780
6/16/1999,1890
6/17/1999,2040
6/18/1999,2150
6/19/1999,2120
6/20/1999,2060
6/21/1999,2060
6/22/1999,2020
6/23/1999,2020
6/24/1999,1990
6/25/1999,1950
6/26/1999,1900
6/27/1999,1870
6/28/1999,1790
6/29/1999,1710
6/30/1999,1650
7/1/1999,1580
7/2/1999,1480
7/3/1999,1380
7/4/1999,1320
7/5/1999,1270
7/6/1999,1250
7/7/1999,1280
7/8/1999,1270
7/9/1999,1280
7/10/1999,1220
7/11/1999,1140
7/12/1999,1100
7/13/1999,1030
7/14/1999,989
7/15/1999,982
7/16/1999,941
7/17/1999,1040
7/18/1999,983
7/19/1999,1000
7/20/1999,985
7/21/1999,924
7/22/1999,923
7/23/1999,1040
7/24/1999,1060
7/25/1999,1110
7/26/1999,1130
7/27/1999,1280
7/28/1999,1340
7/29/1999,1190
7/30/1999,1030
7/31/1999,1150
8/1/1999,1200
8/2/1999,1120
8/3/1999,951
8/4/1999,986
8/5/1999,1330
8/6/1999,1470
8/7/1999,1420
8/8/1999,1490
8/9/1999,1480
8/10/1999,1490
8/11/1999,1410
8/12/1999,1270
8/13/1999,1140
8/14/1999,1050
8/15/1999,1040
8/16/1999,1040
8/17/1999,985
8/18/1999,981
8/19/1999,878
8/20/1999,837
8/21/1999,867
8/22/1999,842
8/23/1999,795
8/24/1999,771
8/25/1999,735
8/26/1999,711
8/27/1999,714
8/28/1999,711
8/29/1999,685
8/30/1999,608
8/31/1999,618
9/1/1999,693
9/2/1999,726
9/3/1999,715
9/4/1999,694
9/5/1999,684
9/6/1999,677
9/7/1999,664
9/8/1999,641
9/9/1999,597
9/10/1999,593
9/11/1999,598
9/12/1999,600
9/13/1999,603
9/14/1999,575
9/15/1999,545
9/16/1999,581
9/17/1999,759
9/18/1999,912
9/19/1999,882
9/20/1999,738
9/21/1999,541
9/22/1999,547
9/23/1999,505
9/24/1999,534
9/25/1999,621
9/26/1999,623
9/27/1999,621
9/28/1999,631
9/29/1999,592
9/30/1999,480
10/1/1999,432
10/2/1999,355
10/3/1999,345
10/4/1999,360
10/5/1999,435
10/6/1999,445
10/7/1999,519
10/8/1999,627
10/9/1999,610
10/10/1999,554
10/11/1999,533
10/12/1999,519
10/13/1999,516
10/14/1999,507
10/15/1999,475
10/16/1999,403
10/17/1999,388
10/18/1999,388
10/19/1999,279
10/20/1999,275
10/21/1999,271
10/22/1999,268
10/23/1999,262
10/24/1999,256
10/25/1999,268
10/26/1999,360
10/27/1999,408
10/28/1999,438
10/29/1999,428
10/30/1999,330
10/31/1999,267
11/1/1999,201
11/2/1999,174
11/3/1999,179
11/4/1999,242
11/5/1999,287
11/6/1999,381
11/7/1999,450
11/8/1999,451
11/9/1999,446
11/10/1999,369
11/11/1999,368
11/12/1999,363
11/13/1999,354
11/14/1999,354
11/15/1999,357
11/16/1999,359
11/17/1999,358
11/18/1999,358
11/19/1999,338
11/20/1999,351
11/21/1999,361
11/22/1999,367
11/23/1999,343
11/24/1999,291
11/25/1999,302
11/26/1999,383
11/27/1999,382
11/28/1999,359
11/29/1999,355
11/30/1999,283
12/1/1999,245
12/2/1999,243
12/3/1999,249
12/4/1999,237
12/5/1999,204
12/6/1999,242
12/7/1999,319
12/8/1999,353
12/9/1999,338
12/10/1999,335
12/11/1999,322
12/12/1999,303
12/13/1999,313
12/14/1999,304
12/15/1999,292
12/16/1999,313
12/17/1999,304
12/18/1999,314
12/19/1999,294
12/20/1999,300
12/21/1999,277
12/22/1999,271
12/23/1999,280
12/24/1999,300
12/25/1999,288
12/26/1999,281
12/27/1999,284
12/28/1999,278
12/29/1999,271
12/30/1999,277
12/31/1999,267
1/1/2000,299
1/2/2000,289
1/3/2000,267
1/4/2000,228
1/5/2000,214
1/6/2000,180
1/7/2000,231
1/8/2000,222
1/9/2000,209
1/10/2000,206
1/11/2000,229
1/12/2000,217
1/13/2000,229
1/14/2000,249
1/15/2000,202
1/16/2000,340
1/17/2000,296
1/18/2000,276
1/19/2000,273
1/20/2000,257
1/21/2000,263
1/22/2000,262
1/23/2000,249
1/24/2000,262
1/25/2000,271
1/26/2000,271
1/27/2000,262
1/28/2000,250
1/29/2000,215
1/30/2000,230
1/31/2000,244
2/1/2000,224
2/2/2000,293
2/3/2000,304
2/4/2000,277
2/5/2000,226
2/6/2000,219
2/7/2000,240
2/8/2000,240
2/9/2000,241
2/10/2000,226
2/11/2000,225
2/12/2000,237
2/13/2000,240
2/14/2000,240
2/15/2000,245
2/16/2000,238
2/17/2000,244
2/18/2000,242
2/19/2000,232
2/20/2000,232
2/21/2000,244
2/22/2000,246
2/23/2000,245
2/24/2000,247
2/25/2000,242
2/26/2000,230
2/27/2000,243
2/28/2000,246
2/29/2000,246
3/1/2000,242
3/2/2000,251
3/3/2000,245
3/4/2000,247
3/5/2000,252
3/6/2000,251
3/7/2000,256
3/8/2000,250
3/9/2000,252
3/10/2000,245
3/11/2000,240
3/12/2000,247
3/13/2000,246
3/14/2000,246
3/15/2000,260
3/16/2000,276
3/17/2000,287
3/18/2000,294
3/19/2000,274
3/20/2000,297
3/21/2000,282
3/22/2000,278
3/23/2000,281
3/24/2000,291
3/25/2000,297
3/26/2000,299
3/27/2000,301
3/28/2000,322
3/29/2000,335
3/30/2000,329
3/31/2000,325
4/1/2000,307
4/2/2000,306
4/3/2000,322
4/4/2000,332
4/5/2000,352
4/6/2000,380
4/7/2000,387
4/8/2000,397
4/9/2000,390
4/10/2000,390
4/11/2000,363
4/12/2000,343
4/13/2000,342
4/14/2000,352
4/15/2000,367
4/16/2000,359
4/17/2000,353
4/18/2000,397
4/19/2000,408
4/20/2000,425
4/21/2000,433
4/22/2000,452
4/23/2000,505
4/24/2000,513
4/25/2000,524
4/26/2000,515
4/27/2000,529
4/28/2000,570
4/29/2000,557
4/30/2000,606
5/1/2000,548
5/2/2000,491
5/3/2000,591
5/4/2000,674
5/5/2000,698
5/6/2000,681
5/7/2000,617
5/8/2000,635
5/9/2000,624
5/10/2000,594
5/11/2000,593
5/12/2000,657
5/13/2000,685
5/14/2000,768
5/15/2000,856
5/16/2000,891
5/17/2000,925
5/18/2000,893
5/19/2000,796
5/20/2000,732
5/21/2000,716
5/22/2000,763
5/23/2000,871
5/24/2000,946
5/25/2000,998
5/26/2000,895
5/27/2000,722
5/28/2000,703
5/29/2000,825
5/30/2000,814
5/31/2000,836
6/1/2000,876
6/2/2000,912
6/3/2000,936
6/4/2000,995
6/5/2000,1040
6/6/2000,1090
6/7/2000,1140
6/8/2000,1130
6/9/2000,1140
6/10/2000,1130
6/11/2000,1120
