SITE_NO,STATION_NM,REG,SQMI,ABS_DIFF
11161590,LAGUNA C NR DAVENPORT CA,18,3.4975,0.1392
11161800,SAN VICENTE C NR DAVENPORT CA,18,6.3862,0.0521
11161900,SCOTT C AB LITTLE C NR DAVENPORT CA,18,25.1836,0.0033
11162000,SCOTT C NR DAVENPORT CA,18,27.3996,0.0036
11162500,PESCADERO C NR PESCADERO CA,18,45.8961,0.0001
11162540,BUTANO C NR PESCADERO CA,18,18.2679,0.0018
11162570,SAN GREGORIO C A SAN GREGORIO CA,18,50.9664,0.0013
11162600,PURISIMA C NR HALF MOON BAY CA,18,4.7544,0.0157
11162618,PILARCITOS LK NR HILLSBOROUGH CA,18,3.9704,0.0155
11162620,PILARCITOS C BL STONE DAM NR HILLSBOROUGH CA,18,6.6916,0.0232
11162630,PILARCITOS C A HALF MOON BAY CA,18,26.9412,0.0059
11162720,COLMA C A SOUTH SAN FRANCISCO CA,18,10.9922,0.0178
11162750,CRYSTAL SPRGS RES A DAM NR SAN MATEO CA,18,28.6763,0.0377
11162753,SAN MATEO C BL LO CRYSTAL SP RES NR SAN MATEO CA,18,28.8410,0.0322
11162800,REDWOOD C A REDWOOD CITY CA,18,1.7659,0.0297
11162940,SAN FRANCISQUITO C BL LADERA DAMSITE CA,18,28.4108,0.0031
11163200,LOS TRANCOS C TRIB NR STANFORD UNIV CA,18,0.4580,0.0905
11163500,LOS TRANCOS C A STANFORD UNIV CA,18,7.8328,0.0500
11164500,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,18,37.7027,0.0081
11165000,SAN FRANCISQUITO C A MENLO PARK CA,18,41.2252,0.0792
11165500,SAN FRANCISQUITO C A PALO ALTO CA,18,41.8871,0.0266
11166000,MATADERO C A PALO ALTO CA,18,6.3747,0.1219
11166500,STEVENS C NR CUPERTINO CA,18,17.9496,0.0083
11166575,PERMANENTE C NR MONTE VISTA CA,18,4.0083,0.0384
11166578,WF PERMANENTE C NR MONTE VISTA CA,18,3.0475,0.0226
11166900,ALAMITOS C NR NEW ALMADEN CA,18,31.9673,0.0021
11167000,ALAMITOS C NR EDENVALE CA,18,38.1103,0.1015
11167500,GUADALUPE C A GUADALUPE CA,18,12.7581,0.0033
11167660,ROSS C A SAN JOSE CA,18,6.0283,0.0576
11167700,ROSS C BL JARVIS RD NR SAN JOSE CA,18,8.3186,0.0789
11167800,GUADALUPE R AB ALMADEN EXPRESSWAY A SAN JOSE CA,18,63.5559,0.0284
11168000,LOS GATOS C A LOS GATOS CA,18,39.9026,0.0205
11168500,LOS GATOS C BL LOS GATOS CA,18,43.4637,0.0203
11169000,GUADALUPE R A SAN JOSE CA,18,161.1982,0.1041
11169025,GUADALUPE R ABV HWY 101 A SAN JOSE CA,18,171.9481,0.0747
11169500,SARATOGA C A SARATOGA CA,18,8.8224,0.0431
11169616,CALABAZAS C A RAINBOW DR NR CUPERTINO CA,18,4.3370,0.0897
11169800,COYOTE C NR GILROY CA,18,109.2342,0.0021
11170000,COYOTE C NR MADRONE CA,18,195.6741,0.0017
11171500,COYOTE C NR EDENVALE CA,18,228.9827,0.0001
11172000,COYOTE C A SAN JOSE CA,18,233.8104,0.0176
11172100,UP PENITENCIA C A SAN JOSE CA,18,22.0486,0.0255
11172175,COYOTE C AB HWY 237 A MILIPITAS CA,18,314.2842,0.0148
11172500,LAGUNA C A IRVINGTON CA,18,11.5335,0.0773
11172945,ALAMEDA C AB DIV DAM NR SUNOL CA,18,33.6228,0.0097
11173000,ALAMEDA C NR SUNOL CA,18,39.5982,0.0560
11173200,ARROYO HONDO NR SAN JOSE CA,18,76.8849,0.0028
11173500,CALAVERAS C NR SUNOL CA,18,98.5468,0.0016
11173510,ALAMEDA C BL CALAVERAS C NR SUNOL CA,18,139.2848,0.0020
011173545,QUEEN R 1400 FT UPSTR WM REYNOLDS RD AT EXETER RI,01,3.7070,0.0193
11173575,ALAMEDA C BL WELCH C NR SUNOL CA,18,148.8116,0.0013
11174000,SAN ANTONIO C NR SUNOL CA,18,39.1305,0.0576
11174600,ALAMO CN NR PLEASANTON CA,18,41.1692,0.0091
11175000,TASSAJERO C NR PLEASANTON CA,18,26.7056,0.0035
11176000,ARROYO MOCHO NR LIVERMORE CA,18,38.0085,0.0050
11176090,ARROYO MOCHO A LIVERMORE CA,18,50.2804,0.0102
11176100,ARROYO LAS POSITAS AB LIVERMORE CA,18,7.1420,0.0867
11176140,ALTAMONT C NR LIVERMORE CA,18,13.5476,0.0110
11176145,ARROYO LAS POSITAS A LIVERMORE CA,18,53.6062,0.0057
11176150,ARROYO LAS POSITAS NR LIVERMORE CA,18,65.3879,0.0122
11176180,ARROYO LAS POSITAS A ELCH RD NR PLEASANTON CA,18,83.8497,0.1180
11176200,ARROYO MOCHO NR PLEASANTON CA,18,141.1341,0.0061
11176300,TASSAJARA C NR PLEASANTON CA,18,26.7234,0.0029
11176350,ARROYO DE LA LAGUNA AB AV NR PLEASANTON CA,18,222.0207,0.0088
11176400,ARROYO VALLE BL LANG CN NR LIVERMORE CA,18,130.8901,0.0068
11176500,ARROYO VALLE NR LIVERMORE CA,18,147.3469,0.0024
11176600,ARROYO VALLE A PLEASANTON CA,18,171.4130,0.0024
11176900,ARROYO DE LA LAGUNA A VERONA CA,18,403.3125,0.0008
11177000,ARROYO DE LA LAGUNA NR PLEASANTON CA,18,404.2170,0.0019
11179000,ALAMEDA C NR NILES CA,18,632.6761,0.0005
11180000,ALAMEDA C NR DECOTO CA,18,654.0196,0.0235
11180500,DRY C A UNION CITY CA,18,9.3895,0.0001
11180700,ALAMEDA C FLOOD CHANNEL A UNION CITY CA,18,654.3546,0.0240
11180810,PALOMARES C NR HAYWARD CA,18,9.0719,0.0009
11180825,SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA,18,17.9621,0.0021
11180900,CROW C NR HAYWARD CA,18,10.5140,0.0013
11180960,CULL C AB CULL C RES NR CASTRO VALLEY CA,18,5.8156,0.0044
11180965,CULL C BL CULL C DAM NR CASTRO VALLEY CA,18,6.3907,0.0032
11181000,SAN LORENZO C A HAYWARD CA,18,37.8225,0.0086
11181004,CASTRO VALLEY C A CASTRO VALLEY CA,18,0.9792,0.0008
11181006,CASTRO VALLEY C A KNOX ST AT CASTRO VAL CA,18,2.2576,0.0262
11181008,CASTRO VALLEY C A HAYWARD CA,18,5.5206,0.0019
11181040,SAN LORENZO C A SAN LORENZO CA,18,46.8708,0.0509
11181300,PERALTA C A OAKLAND CA,18,1.8507,0.1082
11181330,TEMESCAL C AB LK TEMESCAL A OAKLAND CA,18,1.7399,0.0001
11181390,WILDCAT C A VALE RD AT RICHMOND CA,18,7.8220,0.0041
11181400,WILDCAT C A RICHMOND CA,18,8.4235,0.0307
11182100,PINOLE C A PINOLE CA,18,10.0449,0.0045
11182400,ARROYO DEL HAMBRE A MARTINEZ CA,18,14.5251,0.0381
11182500,SAN RAMON C A SAN RAMON CA,18,6.0602,0.0289
11182800,SAN RAMON C NR WALNUT CREEK CA,18,48.1552,0.0053
11183000,SAN RAMON C AT WALNUT CREEK CA,18,51.3635,0.0111
11183500,WALNUT C AT WALNUT CREEK CA,18,81.7599,0.0323
11183600,WALNUT C A CONCORD CA,18,84.1242,0.0126
11183700,LITTLE PINE C NR ALAMO CA,18,1.2114,0.0071
11184000,GALINDO C A CONCORD CA,18,7.9502,0.0272
11184500,PINE C A CONCORD CA,18,28.7194,0.0148
11185000,GRAYSON C NR HOOKSTON CA,18,2.0822,0.0623
11185100,GRAYSON C NR PACHECO CA,18,4.4736,0.0284
11185300,GOLDEN TROUT C NR CARTAGO CA,18,23.7527,0.0065
11185350,KERN R NR QUAKING ASPEN CAMP CA,18,530.6499,0.0012
11185400,LITTLE KERN R NR QUAKING ASPEN CAMP CA,18,132.5261,0.0040
11185600,PACKSADDLE CYN C NR FAIRVIEW CA,18,4.0552,0.0013
11186000,KERN R NR KERNVILLE(RIVER ONLY) CA,18,845.7604,0.0003
11186001,COMBINED FLOW OF KERN R AND KERN R NO 3 CA,18,845.7604,0.0003
11186500,SALMON C NR KERNVILLE CA,18,24.6482,0.0446
11187000,KERN R A KERNVILLE CA,18,1008.5710,0.0004
11188200,SF KERN R NR OLANCHA CA,18,146.2843,0.0019
11189500,SF KERN R NR ONYX CA,18,529.4045,0.0011
11190500,ISABELLA LK NR LAKE ISABELLA CA,18,2074.5118,0.0002
11191000,KERN R BL ISABELLA DAM CA,18,2075.0636,0.0005
11192500,KERN R NR DEMOCRAT SPRINGS(RIVER ONLY) CA,18,2258.4004,0.0002
11192501,KERN R NR DEMOCRAT SPRINGS CA (TOTAL FLOW) CA,18,2258.4004,0.0002
11193000,KERN R BL KERN CYN PH NR BAKERSFIELD CA,18,2300.9255,0.0026
11194000,KERN R NR BAKERSFIELD CA,18,2401.8915,0.0021
11195500,SAN EMIGDIO C A SAN EMIGDIO RANCHHOUSE CA,18,49.0899,0.0059
11195600,PASTORIA C NR LEBEC CA,18,27.5685,0.0025
11196000,TEJON C A TEJON RANCHHOUSE CA,18,43.8011,0.1006
11196400,CALIENTE C AB TEHACHAPI C NR CALIENTE CA,18,164.0726,0.0056
11196420,TEHACHAPI C NR TEHACHAPI CA,18,53.6441,0.0083
11197250,AVENAL C NR AVENAL CA,18,57.3807,0.0049
11197800,POSO C NR OILDALE CA,18,229.2652,0.0032
11199500,WHITE R NR DUCOR CA,18,92.6182,0.0223
11200000,DEER C NR CA HOT SPRINGS CA,18,16.7959,0.0002
11200800,DEER C NR FOUNTAIN SPRINGS CA,18,83.1839,0.0014
11201456,NF OF MF TULE R BL DIV DAM NR SPRINGVILLE CA,18,30.9183,0.0006
11201800,NF OF MF TULE R BL HOSSACK C NR SPRINGVILLE CA,18,33.6753,0.0037
11201850,NF OF MF TULE R BL DOYLE SPRGS DIV NR SPRINGVILLE,18,34.1635,0.0019
11202000,NF OF MF TULE R NR SPRINGVILLE(RIVER ONLY CA,18,39.2306,0.0018
11202001,NF OF MF TULE R NR SPRINGVILLE(TOTAL FLOW CA,18,39.2306,0.0018
11202710,MF TULE R BL INTAKE AB SPRINGVILLE CA,18,86.0048,0.0083
11202711,MF TULE R BL IT AB SV+SCE CO TULE R CD COMB CA,18,86.0048,0.0083
11202750,MF TULE R AB SPRINGVILLE CA,18,91.0267,0.0149
11203100,NF TULE R A SPRINGVILLE CA,18,100.3325,0.0280
11203200,TULE R NR SPRINGVILLE CA,18,225.6013,0.0866
11203500,TULE R NR PORTERVILLE CA,18,259.8228,0.0270
11203580,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,18,20.0488,0.0025
11204000,SF TULE R NR PORTERVILLE CA,18,79.9887,0.0039
11204100,SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA,18,96.1957,0.0041
11204500,SF TULE R NR SUCCESS CA,18,109.5400,0.0050
11204700,SUCCESS LK NR SUCCESS CA,18,391.8415,0.0022
11204900,TULE R BL SUCCESS DAM CA,18,392.2200,0.0020
11205000,TULE R A WORTH BR NR PORTERVILLE CA,18,395.5232,0.0013
11206500,MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA,18,102.7194,0.0071
11206501,MF KAWEAH R NR POTWISHA CAMP(TOTAL FLOW) CA,18,102.7194,0.0071
11206700,EMERALD LK OUTFLOW NR GIANT FOREST CA,18,0.4847,0.1017
11208000,MARBLE F KAWEAH R (R ONLY) A POTWISHA CAMP CA,18,51.7969,0.0077
11208001,MARBLE F KAWEAH R (TOTAL FLOW) A POTWISHA CAMP CA,18,51.7969,0.0077
11208500,MF KAWEAH TRIB NR HAMMOND CA,18,1.9223,0.0117
11208600,KAWEAH R BL CONDUIT NO. 2 NR HAMMOND CA,18,165.2447,0.0015
11208610,MONARCH C NR HAMMOND CA,18,1.9060,0.0085
11208620,EF KAWEAH R BL MOSQUITO C NR HAMMOND CA,18,16.1315,0.0082
11208625,EF KAWEAH R A SEQ NATL P BNDRY NR HAMMOND CA,18,23.8003,0.0042
11208720,EF KAWEAH R CONDUIT 1 NR THREE RIVERS CA,18,88.2281,0.0283
11208730,EF KAWEAH R NR THREE RIVERS CA,18,86.0406,0.0028
11208731,COMBINED FLOW EF KAWEAH R NR THREE RIVERS CA,18,86.0406,0.0028
11209500,NF KAWEAH R A KAWEAH CA,18,129.6516,0.0051
11209900,KAWEAH R A THREE RIVERS CA,18,419.1143,0.0027
11210000,SF KAWEAH R NR THREE RIVERS CA,18,66.0481,0.0068
11210100,SF KAWEAH R A THREE RIVERS CA,18,89.0537,0.0271
11210500,KAWEAH R NR THREE RIVERS CA,18,520.0150,0.0020
11210900,LK KAWEAH NR LEMONCOVE CA,18,551.1800,0.0158
11210950,KAWEAH R BL TERMINUS DAM CA,18,561.1192,0.0002
11211300,DRY C NR LEMONCOVE CA,18,76.1802,0.0077
11211500,KAWEAH R A MCKAY PT NR LEMONCOVE CA,18,654.4842,0.0116
11211785,COTTONWOOD C AB COLLIER C NR ELDERWOOD CA,18,52.2972,0.0001
11211790,COTTONWOOD C NR ELDERWOOD CA,18,60.7131,0.0052
11212000,SAND C NR ORANGE COVE CA,18,30.4335,0.0369
11212500,SF KINGS R NR CEDAR GROVE CA,18,408.5221,0.0013
11213000,KINGS R NR HUME CA,18,834.8221,0.0002
11213500,KINGS R AB NF NR TRIMMER CA,18,951.3790,0.0007
11214000,NF KINGS R BL MEADOWBROOK CA,18,37.7103,0.0003
11214200,FLEMING C NR BLACKCAP MOUNTAIN CA,18,15.0095,0.0006
11214400,POST CORRAL C NR BLACKCAP MTN CA,18,28.3145,0.0149
11214500,HELMS C AT SAND MEADOWS CA,18,35.2265,0.0152
11214550,COURTRIGHT RES NR NELSON MTN CA,18,39.4627,0.0060
11214600,HELMS C BL COURTRIGHT DAM CA,18,39.5148,0.0047
11214800,WISHON RES NR CLIFF CAMP CA,18,175.5085,0.0084
11214900,NF KINGS R BL WISHON RES CA,18,177.7116,0.0016
11215000,NF KINGS R NR CLIFF CAMP CA,18,181.3655,0.0020
11215500,RANCHERIA C NR SMITH MDW CA,18,21.2692,0.0014
11215820,TEAKETTLE C TRIB NO2 NR PAT MTN CA,18,0.7554,0.1112
11216000,NF KINGS R BL RANCHERIA C CA,18,229.5974,0.0026
11216100,BLACK ROCK RES NR BALCH CAMP CA,18,233.4434,0.0019
11216200,NF KINGS R BL BALCH DIV DAM CA,18,238.6971,0.0029
11216500,NF KINGS R AB DINKEY C A BALCH CAMP CA,18,250.7363,0.0029
11216800,ROCK C A DINKEY C CA,18,7.4005,0.0263
11217000,DINKEY C A DINKEY MDW NR SHAVER LK CA,18,50.2922,0.0080
11217500,DEER C BL EF NR SHAVER LK CA,18,18.6553,0.0181
11218000,DINKEY C A MOUTH CA,18,130.1527,0.0140
11218400,NF KINGS R BL DINKEY C NR BALCH CAMP CA,18,386.4732,0.0014
11218499,COMBINED FLOW KINGS R AB NF & NF KINGS R CA,18,1340.7645,0.0009
11218500,KINGS R BL NF NR TRIMMER CA,18,1340.7645,0.0009
11219000,BIG C NR TOLLHOUSE CA,18,19.4758,0.0164
11220000,BIG C AB PINE FLAT RES NR TRIMMER CA,18,69.9414,0.0008
11220500,SYCAMORE C AB PINE FLAT RES NR TRIMMER CA,18,56.1648,0.0012
11221000,PINE FLAT LK NR PIEDRA CA,18,1543.7469,0.0008
11221500,KINGS R BL PINE FLAT DAM CA,18,1544.1750,0.0005
11221700,MILL C NR PIEDRA CA,18,115.1057,0.0937
11224500,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,18,95.5347,0.0028
11225000,LOS GATOS C NR COALINGA CA,18,105.3353,0.0032
11226000,NF SAN JOAQUIN R BL IRON C CA,18,37.9560,0.0692
11226500,SAN JOAQUIN R A MILLER CROSSING CA,18,251.0309,0.0082
11227000,WF GRANITE C NR TIMBER KNOB CA,18,28.4386,0.0772
11228000,EF GRANITE C NR CATTLE MOUNTAIN CA,18,14.7009,0.0069
11228500,GRANITE C NR CATTLE MOUNTAIN CA,18,47.8553,0.0012
11229600,FLORENCE LK NR BIG C CA,18,171.2816,0.0016
11230000,SF SAN JOAQUIN R NR FLORENCE LK CA,18,171.8991,0.0053
11230200,HOOPER C BL DIV DAM NR FLORENCE LAKE CA,18,6.3132,0.1256
11230215,SF SAN JOAQUIN R BL HOOPER C NR FLORENCE LAKE CA,18,185.3783,0.0075
11230500,BEAR C NR LAKE THOMAS A EDISON CA,18,52.6041,0.0020
11230530,BEAR C BELOW DIV DAM NR LAKE THOMAS A EDISON CA,18,52.9940,0.0037
11230600,CAMP 62 C BL DIV DAM NR BIG C CA,18,2.1041,0.0680
11230650,BOLSILLO C AB DIV DAM NR BIG CREEK CA,18,1.3778,0.0598
11230670,BOLSILLO C BL DIV DAM NR BIG CREEK CA,18,1.4782,0.0559
011230695,"SHETUCKET RIVER AT TAFTVILLE, CONN.",01,513.5430,0.0030
11231000,LK THOMAS A. EDISON NR BIG C CA,18,88.4167,0.0176
11231500,MONO C BL LK THOMAS A EDISON CA,18,90.9882,0.0163
11231600,MONO C BL DIV DAM NR MONO HOT SPRINGS CA,18,91.2877,0.0163
11231700,WARM C BL DIV DAM NR LK THOMAS A EDISON CA,18,2.1569,0.0079
11232000,SF SAN JOAQUIN R NR HOFFMAN MDW CA,18,423.9156,0.0002
11232500,JACKASS C NR BASS LAKE CA,18,11.6614,0.0362
11234500,CHIQUITO C NR BASS LAKE CA,18,59.8593,0.0040
11234700,MAMMOTH POOL RE NR BIG CREEK CA,18,995.2068,0.0002
11234750,MAMMOTH POOL FISHWATER TURBINE NR BIG CREEK CA,18,1003.3888,0.0084
11234760,SAN JOAQUIN R AB SHAKEFLAT C NR BIG CREEK CA,18,1004.1995,0.0012
11235000,SAN JOAQUIN R AB BIG CREEK CA,18,1051.8654,0.0018
11236000,HUNTINGTON LK NR BIG CREEK CA,18,71.9575,0.1061
11237500,PITMAN C BL TAMARACK C CA,18,23.0980,0.0086
11237700,PITMAN C NR TAMARACK MOUNTAIN CA,18,23.1585,0.0069
11238000,PITMAN C AT BIG CREEK CA,18,23.8809,0.0076
11238500,BIG C NR MOUTH NR BIG CREEK CA,18,130.8981,0.0008
11238600,SAN JOAQUIN R AB STEVENSON C NR BIG CREEK CA,18,1196.2152,0.0007
11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,18,4.5139,0.0212
11239500,SHAVER LK NR BIG C CA,18,29.2792,0.0062
11241500,STEVENSON C A SHAVER LK CA,18,29.4533,0.0018
11241950,REDINGER LK NR AUBERRY CA,18,1296.5477,0.0012
11242000,SAN JOAQUIN R AB WILLOW C NR AUBERRY CA,18,1296.6767,0.0013
11242400,NF WILLOW C NR SUGAR PINE CA,18,16.6354,0.0157
11243400,BASS LK NR BASS LAKE CA,18,50.7391,0.0067
11244000,NF WILLOW C NR BASS LAKE CA,18,51.0011,0.0040
11245000,SF WILLOW C NR NORTH FORK CA,18,37.9410,0.0467
11246500,WILLOW C A MOUTH NR AUBERRY CA,18,129.5161,0.0037
11246650,KERCKHOFF RES NR AUBERRY CA,18,1461.2326,0.0008
11246700,SAN JOAQUIN R NR AUBERRY CA,18,1461.5329,0.0004
11247000,SAN JOAQUIN R BL KERCKHOFF PH NR PRATHER CA,18,1481.6918,0.0011
11247200,BIG SANDY C TRIB NR TOLLHOUSE CA,18,0.4205,0.0860
11247500,BIG SANDY C NR AUBERRY CA,18,27.2922,0.0003
11248000,FINE GOLD C NR FRIANT CA,18,93.0620,0.0039
11250100,MILLERTON LK A FRIANT CA,18,1638.6204,0.0004
11250500,COTTONWOOD C NR FRIANT CA,18,35.5044,0.0027
11251000,SAN JOAQUIN R BL FRIANT CA,18,1677.5306,0.0009
11251500,LITTLE DRY C NR FRIANT CA,18,57.6938,0.0036
11251600,LITTLE DRY C A MOUTH NR FRIANT CA,18,77.3085,0.0012
11252500,SAN JOAQUIN R A HERNDON CA,18,1804.7025,0.0015
11253000,SAN JOAQUIN R NR BIOLA CA,18,1820.0838,0.0050
11253310,CANTUA C NR CANTUA CREEK CA,18,46.5008,0.0022
11255500,PANOCHE C BL SILVER C NR PANOCHE CA,18,288.8247,0.0143
11255575,PANOCHE C A I-5 NR SILVER CREEK CA,18,298.1384,0.0225
11257100,MIAMI C NR OAKHURST CA,18,10.5498,0.0047
11257500,FRESNO R NR KNOWLES CA,18,133.5057,0.0038
11257700,PICAYUNE C NR COARSEGOLD CA,18,8.1678,0.0003
11257950,HENSLEY LK NR DAULTON CA,18,236.1775,0.0008
11258000,FRESNO R BL HIDDEN DAM NR DAULTON CA,18,269.3864,0.0441
11258800,EF CHOWCHILLA R NR AHWAHNEE CA,18,57.4425,0.0062
11258900,WF CHOWCHILLA R NR MARIPOSA CA,18,33.6662,0.0020
11258920,MF CHOWCHILLA R NR NIPINNAWASEE CA,18,13.7606,0.0118
11258960,CHOWCHILLA R AB WILLOW C NR RAYMOND CA,18,172.2011,0.0046
11260000,SAN JOAQUIN R NR EL NIDO CA,18,5764.2340,0.1053
11260001,SAN JOAQUIN R + CHAMBERLAIN SL NR EL NIDO CA,18,5764.2340,0.1059
11260200,BEAR C NR CATHEYS VALLEY CA,18,24.9077,0.0003
11260225,BURNS C A HORNITOS CA,18,26.9496,0.0093
11260480,MARIPOSA C NR CATHEYS VALLEY CA,18,65.8608,0.0024
11261500,SAN JOAQUIN R A FREMONT FORD BRIDGE CA,18,8483.3210,0.1140
11263000,SAN LUIS C NR LOS BANOS CA,18,80.0245,0.0541
11264500,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,18,181.3776,0.0021
11265000,TENAYA C NR YOSEMITE VILLAGE CA,18,46.8271,0.0016
11265500,MERCED R A YOSEMITE CA,18,236.7960,0.0034
11266000,YOSEMITE C A YOSEMITE CA,18,42.5074,0.0045
11266500,MERCED R A POHONO BRIDGE NR YOSEMITE CA,18,322.2049,0.0038
11267300,SF MERCED R A WAWONA CA,18,99.8440,0.0016
11267500,SF MERCED R NR WAWONA CA,18,131.4600,0.0041
11268000,SF MERCED R NR EL PORTAL CA,18,240.5169,0.0020
11268200,MERCED R NR BRICEBURG CA,18,690.8577,0.0002
11268500,MERCED R A BAGBY CA,18,911.3050,0.0003
11269300,MAXWELL C A COULTERVILLE CA,18,17.0916,0.0054
11269500,LK MCCLURE A EXCHEQUER CA,18,1036.9126,0.0001
11270000,MERCED R A EXCHEQUER CA,18,1037.5732,0.0006
11270900,MERCED R BL MERCED FALLS DAM NR SNELL CA,18,1061.5152,0.0005
11271290,MERCED R A SHAFFER BRIDGE NR CRESSEY CA,18,1116.0722,0.0008
11271500,MERCED R NR LIVINGSTON CA,18,1266.6678,0.0061
11272500,MERCED R NR STEVINSON CA,18,1278.6940,0.0045
11274500,ORESTIMBA C NR NEWMAN CA,18,135.3588,0.0101
11274600,DEL PUERTO C TRIB 1 NR PATTERSON CA,18,0.7749,0.0914
11274630,DEL PUERTO C NR PATTERSON CA,18,72.7748,0.0024
11274710,MACLURE C BL MACLURE GLCR NR TUOLUMNE MDWS CA,18,0.3892,0.0519
11274790,TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY,18,299.4592,0.0051
11274800,TUOLUMNE R AT HETCH HETCHY NR SEQUOIA CA,18,403.4397,0.0014
11275000,FALLS C NR HETCH HETCHY CA,18,44.2980,0.0370
11275500,HETCH HETCHY RES A HETCH HETCHY CA,18,453.6187,0.0030
11276500,TUOLUMNE R NR HETCH HETCHY CA,18,455.2505,0.0038
11276600,TUOLUMNE R AB EARLY INTAKE NR MATHER CA,18,482.1121,0.0039
11276900,TUOLUMNE R BL EARLY INTAKE NR MATHER CA,18,484.5825,0.0050
11277000,CHERRY C NR HETCH HETCHY CA,18,109.7005,0.0117
11277200,CHERRY LK NR HETCH HETCHY CA,18,116.7865,0.0018
11277300,CHERRY C BL VALLEY DAM NR HETCH HETCHY CA,18,117.8227,0.0015
11277500,LK ELEANOR NR HETCH HETCHY CA,18,79.9012,0.0231
011277905,Latimer Brook nr I-95N Exit 75 nr Flanders CT,01,17.6827,0.0000
11278000,ELEANOR C NR HETCH HETCHY CA,18,80.1986,0.0229
11278300,CHERRY C NR EARLY INTAKE CA,18,228.4378,0.0108
11278400,"CHERRY C BL DION R HOLM PH, NR MATHER CA",18,235.7115,0.0073
11278500,JAWBONE C NR TUOLUMNE CA,18,19.6120,0.0268
11279500,SF TUOLUMNE R AT ITALIAN F NR SEQUOIA CA,18,64.8402,0.0009
11280000,SF TUOLUMNE R NR SEQUOIA CA,18,68.3005,0.0000
11281000,SF TUOLUMNE R NR OAKLAND RECREATION CAMP CA,18,86.9559,0.0005
11281500,M TUOLUMNE R NR MATHER CA,18,52.1718,0.0044
11282000,M TUOLUMNE R A OAKLAND RECREATION CAMP CA,18,72.3356,0.0158
11282500,SF TUOLUMNE R NR BUCK MEADOWS CA,18,162.7285,0.0078
11283000,TUOLUMNE R NR BUCK MEADOWS CA,18,923.8133,0.0002
11283100,LILY C NR PINECREST CA,18,11.6527,0.0208
11283200,BELL C NR PINECREST CA,18,10.0216,0.1001
11283250,CLAVEY R NR LONG BARN CA,18,48.8929,0.0001
11283350,REED C NR LONG BARN CA,18,28.2992,0.0404
11283500,CLAVEY R NR BUCK MEADOWS CA,18,144.4811,0.0033
11284400,BIG C AB WHITES GULCH NR GROVELAND CA,18,16.1069,0.0179
11284500,BIG C NR GROVELAND CA,18,25.5794,0.0232
11284700,NF TUOLUMNE R NR LONG BARN CA,18,22.7043,0.0171
11285000,NF TUOLUMNE R AB DYER C NR TUOLUMNE CA,18,69.0035,0.0028
11286500,WOODS C NR JACKSONVILLE CA,18,97.9456,0.0077
11287500,DON PEDRO RES NR LA GRANGE CA,18,1533.1950,0.0140
11288000,TUOLUMNE R AB LA GRANGE DAM NR LA GRANGE CA,18,1531.4548,0.0004
11289650,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,18,1538.1144,0.0001
11289651,COMB FLOW TUOLUMNE R + MODESTO CN + TURLOCK CA,18,1538.1144,0.0001
11289660,TUOLUMNE R A LA GRANGE BRIDGE AT LA GRANGE CA,18,1539.6441,0.0002
11290000,TUOLUMNE R A MODESTO CA,18,1893.8226,0.0052
11291000,RELIEF RES NR BAKER STATION CA,18,24.4577,0.0024
11291500,RELIEF C NR BAKER STATION CA,18,24.5088,0.0045
11292000,MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA,18,47.6211,0.0025
11292500,CLARK FORK STANISLAUS R NR DARDANELLE CA,18,67.4735,0.0004
11292600,DONNELL LK NR DARDANELLE CA,18,227.3106,0.0117
11292615,MF STANISLAUS R LOW FLOW REL BL DONNELL LAKE,18,227.3047,0.0117
11292680,CASCADE C NR PINECREST CA,18,4.9733,0.0007
11292700,MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA,18,284.7052,0.0080
11292800,BEARDSLEY LAKE NEAR STRAWBERRY CA,18,306.7148,0.0074
11292900,MF STANISLAUS R BL BEARDSLEY DAM CA,18,314.0743,0.0061
11293000,MF STANISLAUS R A SBF NR AVERY CA,18,322.2733,0.0084
11293200,MF STANISLAUS R BL SND BAR DIV DAM NR AVERY CA,18,329.7253,0.0069
11293350,UNION RES NR BIG MEADOWS CA,18,14.3576,0.0404
11293370,UTICA RES NR BIG MEADOWS CA,18,15.9630,0.0502
11293372,NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA,18,15.9818,0.0073
11293460,LK ALPINE NR BIG MEADOWS CA,18,5.0407,0.0561
11293462,SILVER C BL LK ALPINE NR BEAR VALLEY CA,18,5.0529,0.0394
11293500,NF STANISLAUS R BL SILVER C CA,18,28.3684,0.0204
11293590,NF STANISLAUS DIV DAM NR BIG MDW CA,18,28.4473,0.0088
